# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,Duct,0,BCEQUETROM,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.804347826086956275e+01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,37,25
# x,y,z,u,w
1.885245901639344268e+01, 0.000000000000000000e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.885245901639344268e+01, 0.000000000000000000e+00, -1.557377049180328044e+00
2.635245901639344268e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.194456119808988026e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.635245901639344268e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
2.620926965799864661e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 1.332267629550187849e-15, 3.315668636273461090e-02, 4.285969520516934415e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.620926965799864661e+01, 2.333473437707856313e+00, -1.557377049180326711e+00
2.600344189797948147e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 1.776356839400250465e-15, 7.968575505830410854e-02, 2.675042993218349645e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.600344189797948147e+01, 2.333473437707856313e+00, -1.557377049180326267e+00
2.571367144576980479e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 1.332267629550187849e-15, 1.429918029345198516e-01, 2.484557580148417956e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.571367144576980479e+01, 2.333473437707856313e+00, -1.557377049180326711e+00
2.531746915992844293e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 2.255563470403136872e-01, -1.575089207383520927e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.531746915992844293e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
2.479685267271442939e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 3.272384575429261311e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.479685267271442939e+01, 2.333473437707856313e+00, -1.557377049180327822e+00
2.414735138296560635e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 4.430421157596620141e-01, -1.603781470169643524e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.414735138296560635e+01, 2.333473437707856313e+00, -1.557377049180327822e+00
2.338752979091723461e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 5.613793177083656882e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.338752979091723461e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
2.256270833516791896e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 6.643391200692461140e-01, -5.347741193428727307e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.256270833516791896e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
2.173698115215695026e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 7.318542616255039324e-01, -4.854400479830032884e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.173698115215695026e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
2.097493914362732781e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 3.552713678800500929e-15, 7.493857642445604927e-01, -1.422250267476823876e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.097493914362733136e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
2.032314600761407064e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 7.141670166034679301e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.032314600761407064e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
1.980164279024374352e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 3.552713678800500929e-15, 6.343430489497396962e-01, -5.600618915400126894e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.980164279024374707e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
1.940734376115146276e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 4.440892098500626162e-16, 5.223399556649548359e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.940734376115146276e+01, 2.333473437707856313e+00, -1.557377049180328488e+00
1.912402576758725203e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 3.552713678800500929e-15, 3.866555263593303149e-01, 9.188317343481752647e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.912402576758724848e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
1.893440920637463520e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 8.881784197001252323e-16, 2.227432547129211127e-01, -3.189962976323889768e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.194456119808988026e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.893440920637463520e+01, 2.333473437707856313e+00, -1.557377049180328932e+00
1.885245901639344268e+01, 2.333473437707856313e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.194456119808988026e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.885245901639344268e+01, 2.333473437707856313e+00, -1.557377049180328044e+00
2.635245901639344268e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.393714937299364909e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.635245901639344268e+01, 4.724579247592378906e+00, -1.557377049180328044e+00
2.620926965799864661e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 1.332267629550187849e-15, 3.315668636273461090e-02, 4.285969520516934415e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.620926965799864661e+01, 4.724579247592378906e+00, -1.557377049180326711e+00
2.600344189797948147e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 1.776356839400250465e-15, 7.968575505830410854e-02, 2.675042993218349645e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.600344189797948147e+01, 4.724579247592378906e+00, -1.557377049180326267e+00
2.571367144576980479e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 1.332267629550187849e-15, 1.429918029345198516e-01, 2.484557580148417956e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.571367144576980479e+01, 4.724579247592378906e+00, -1.557377049180326711e+00
2.531746915992844293e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 2.255563470403136872e-01, -1.575089207383520927e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.531746915992844293e+01, 4.724579247592378906e+00, -1.557377049180328044e+00
2.479685267271442939e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 3.272384575429261311e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.479685267271442939e+01, 4.724579247592378906e+00, -1.557377049180327822e+00
2.414735138296560635e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 4.430421157596620141e-01, -1.603781470169643524e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.414735138296560635e+01, 4.724579247592378906e+00, -1.557377049180327822e+00
2.338752979091723461e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 5.613793177083659103e-01, -6.328543939422649431e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.338752979091723461e+01, 4.724579247592378906e+00, -1.557377049180328044e+00
2.256270833516791896e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 6.643391200692461140e-01, -5.347741193428727307e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.256270833516791896e+01, 4.724579247592378906e+00, -1.557377049180328044e+00
2.173698115215695026e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 7.318542616255039324e-01, -4.854400479830032884e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.173698115215695026e+01, 4.724579247592378906e+00, -1.557377049180328044e+00
2.097493914362732781e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 3.552713678800500929e-15, 7.493857642445604927e-01, -1.422250267476823876e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.097493914362733136e+01, 4.724579247592378906e+00, -1.557377049180328044e+00
2.032314600761407064e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 7.141670166034679301e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.032314600761407064e+01, 4.724579247592378906e+00, -1.557377049180328044e+00
1.980164279024374352e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 3.552713678800500929e-15, 6.343430489497396962e-01, -5.600618915400126894e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.980164279024374707e+01, 4.724579247592378906e+00, -1.557377049180328044e+00
1.940734376115146276e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 4.440892098500626162e-16, 5.223399556649548359e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.940734376115146276e+01, 4.724579247592378906e+00, -1.557377049180328488e+00
1.912402576758725203e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 3.580361673049447693e-15, 3.866555263593307590e-01, 9.188317343481743181e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.912402576758724848e+01, 4.724579247592378906e+00, -1.557377049180328488e+00
1.893440920637463520e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 8.881784197001252323e-16, 2.227432547129211127e-01, -3.189962976323889768e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.393714937299364909e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.893440920637463520e+01, 4.724579247592378906e+00, -1.557377049180328932e+00
1.885245901639344268e+01, 4.724579247592378906e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.393714937299364909e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.885245901639344268e+01, 4.724579247592378906e+00, -1.557377049180328044e+00
2.635245901639344268e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.595795124800893472e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.635245901639344268e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
2.620926965799864661e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 1.332267629550187849e-15, 3.315668636273461090e-02, 4.285969520516934415e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.620926965799864661e+01, 7.149541497610721663e+00, -1.557377049180326711e+00
2.600344189797948147e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 1.776356839400250465e-15, 7.968575505830410854e-02, 2.675042993218349645e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.600344189797948147e+01, 7.149541497610721663e+00, -1.557377049180326267e+00
2.571367144576980479e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 1.332267629550187849e-15, 1.429918029345198516e-01, 2.484557580148417956e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.571367144576980479e+01, 7.149541497610721663e+00, -1.557377049180326711e+00
2.531746915992844293e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 2.255563470403136872e-01, -1.575089207383520927e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.531746915992844293e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
2.479685267271442939e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 3.272384575429261311e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.479685267271442939e+01, 7.149541497610721663e+00, -1.557377049180327822e+00
2.414735138296560635e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 4.430421157596620141e-01, -1.603781470169643524e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.414735138296560635e+01, 7.149541497610721663e+00, -1.557377049180327822e+00
2.338752979091723461e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 5.613793177083656882e-01, -6.328543939422651797e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.338752979091723461e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
2.256270833516791896e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 6.643391200692461140e-01, -5.347741193428727307e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.256270833516791896e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
2.173698115215695026e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 7.318542616255039324e-01, -4.854400479830032884e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.173698115215695026e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
2.097493914362732781e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 3.552713678800500929e-15, 7.493857642445604927e-01, -1.422250267476823876e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.097493914362733136e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
2.032314600761407064e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 7.141670166034679301e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.032314600761407064e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
1.980164279024374352e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 3.552713678800500929e-15, 6.343430489497396962e-01, -5.600618915400126894e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.980164279024374707e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
1.940734376115146276e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 4.440892098500626162e-16, 5.223399556649548359e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.940734376115146276e+01, 7.149541497610721663e+00, -1.557377049180328488e+00
1.912402576758725203e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 3.552713678800500929e-15, 3.866555263593303149e-01, 9.188317343481752647e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.912402576758724848e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
1.893440920637463520e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 8.881784197001252323e-16, 2.227432547129211127e-01, -3.189962976323889768e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.595795124800893472e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.893440920637463520e+01, 7.149541497610721663e+00, -1.557377049180328932e+00
1.885245901639344268e+01, 7.149541497610721663e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.595795124800893472e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.885245901639344268e+01, 7.149541497610721663e+00, -1.557377049180328044e+00
2.635245901639344268e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.798599321820058439e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.635245901639344268e+01, 9.583191861840701264e+00, -1.557377049180328044e+00
2.620926965799864661e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 1.332267629550187849e-15, 3.315668636273461090e-02, 4.285969520516934415e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.620926965799864661e+01, 9.583191861840701264e+00, -1.557377049180326711e+00
2.600344189797948147e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 1.776356839400250465e-15, 7.968575505830410854e-02, 2.675042993218349645e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.600344189797948147e+01, 9.583191861840701264e+00, -1.557377049180326267e+00
2.571367144576980479e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 1.110223024625156540e-15, 1.429918029345196295e-01, 2.484557580148421742e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.571367144576980479e+01, 9.583191861840701264e+00, -1.557377049180326933e+00
2.531746915992844293e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 2.255563470403134652e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.531746915992844293e+01, 9.583191861840701264e+00, -1.557377049180327822e+00
2.479685267271442939e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 3.272384575429261311e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 3.586533649582798411e+00, 4.134663504172014781e-01, 2.479685267271442939e+01, 9.583191861840701264e+00, -1.557377049180327822e+00
2.414735138296560635e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 4.430421157596620141e-01, -1.603781470169643524e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 3.415838762408752949e+00, 5.841612375912467181e-01, 2.414735138296560635e+01, 9.583191861840701264e+00, -1.557377049180327822e+00
2.338752979091723461e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 2.220446049250313081e-16, 5.613793177083654662e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 3.216336609715709116e+00, 7.836633902842906618e-01, 2.338752979091723461e+01, 9.583191861840701264e+00, -1.557377049180327822e+00
2.256270833516791896e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 6.643391200692461140e-01, -5.347741193428727307e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 2.256270833516791896e+01, 9.583191861840701264e+00, -1.557377049180328044e+00
2.173698115215695026e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 7.318542616255039324e-01, -4.854400479830032884e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 2.783663390284290440e+00, 1.216336609715709338e+00, 2.173698115215695026e+01, 9.583191861840701264e+00, -1.557377049180328044e+00
2.097493914362733136e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 7.493857642445604927e-01, -1.896333689969098502e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 2.097493914362733136e+01, 9.583191861840701264e+00, -1.557377049180328044e+00
2.032314600761407064e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 7.141670166034679301e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 2.413466350417201589e+00, 1.586533649582798411e+00, 2.032314600761407064e+01, 9.583191861840701264e+00, -1.557377049180328044e+00
1.980164279024374352e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 3.552713678800500929e-15, 6.343430489497396962e-01, -5.600618915400126894e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 1.980164279024374707e+01, 9.583191861840701264e+00, -1.557377049180328044e+00
1.940734376115146276e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 4.440892098500626162e-16, 5.223399556649548359e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 2.172260364380927733e+00, 1.827739635619072267e+00, 1.940734376115146276e+01, 9.583191861840701264e+00, -1.557377049180328488e+00
1.912402576758725203e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 3.580361673049447693e-15, 3.866555263593307590e-01, 9.188317343481743181e-15, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 1.912402576758724848e+01, 9.583191861840701264e+00, -1.557377049180328488e+00
1.893440920637463520e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 8.881784197001252323e-16, 2.227432547129211127e-01, -3.189962976323889768e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.798599321820058439e+00, 2.041733119767888294e+00, 1.958266880232111484e+00, 1.893440920637463520e+01, 9.583191861840701264e+00, -1.557377049180328932e+00
1.885245901639344268e+01, 9.583191861840701264e+00, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.798599321820058439e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 1.885245901639344268e+01, 9.583191861840701264e+00, -1.557377049180328044e+00
2.635245901639344268e+01, 1.200000000000000000e+01, -1.557377049180328044e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 2.635245901639344268e+01, 1.200000000000000000e+01, -1.557377049180328044e+00
2.620926965799864661e+01, 1.200000000000000000e+01, -1.557377049180328044e+00, 1.332267629550187849e-15, 3.315668636273461090e-02, 4.285969520516934415e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.958266880232111262e+00, 4.173311976788848798e-02, 2.620926965799864661e+01, 1.200000000000000000e+01, -1.557377049180326711e+00
2.600344189797948147e+01, 1.200000000000000000e+01, -1.557377049180328044e+00, 1.776356839400250465e-15, 7.968575505830410854e-02, 2.675042993218349645e-13, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 2.600344189797948147e+01, 1.200000000000000000e+01, -1.557377049180326267e+00
2.571367144576980479e+01, 1.200000000000000000e+01, -1.557377049180328044e+00, 1.332267629550187849e-15, 1.429918029345198516e-01, 2.484557580148417956e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.827739635619072267e+00, 1.722603643809275942e-01, 2.571367144576980479e+01, 1.200000000000000000e+01, -1.557377049180326711e+00
2.531746915992844293e+01, 1.200000000000000000e+01, -1.557377049180328044e+00, 0.000000000000000000e+00, 2.255563470403136872e-01, -1.575089207383520927e-14, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 2.531746915992844293e+01, 1.200000000000000000e+01, -1.557377049180328044e+00
